train_code,is_moving,from_code,to_code,date,time
TRAIN 1-4,TRUE,CC6,CC5,6/1/2017,13:19
TRAIN 1-5,TRUE,CC9,CC8,6/1/2017,13:19
TRAIN 1-5,FALSE,CC8,CC7,6/1/2017,13:19
TRAIN 1-6,TRUE,CC11,CC10,6/1/2017,13:19
TRAIN 1-6,FALSE,CC10,CC9,6/1/2017,13:19
TRAIN 1-10,TRUE,CC20,CC19,6/1/2017,13:19
TRAIN 1-10,FALSE,CC19,CC17,6/1/2017,13:19
TRAIN 1-11,TRUE,CC22,CC21,6/1/2017,13:19
TRAIN 1-11,FALSE,CC21,CC20,6/1/2017,13:19
TRAIN 0-2,TRUE,CC29,CC28,6/1/2017,13:20
TRAIN 0-2,FALSE,CC28,CC27,6/1/2017,13:20
TRAIN 0-4,TRUE,CC25,CC26,6/1/2017,13:20
TRAIN 0-4,FALSE,CC26,CC27,6/1/2017,13:20
TRAIN 0-5,TRUE,CC23,CC24,6/1/2017,13:20
TRAIN 0-5,FALSE,CC24,CC25,6/1/2017,13:20
TRAIN 0-8,TRUE,CC16,CC17,6/1/2017,13:20
TRAIN 0-8,FALSE,CC17,CC19,6/1/2017,13:20
TRAIN 0-9,TRUE,CC14,CC15,6/1/2017,13:20
TRAIN 0-9,FALSE,CC15,CC16,6/1/2017,13:20
TRAIN 0-10,TRUE,CC12,CC13,6/1/2017,13:20
TRAIN 0-10,FALSE,CC13,CC14,6/1/2017,13:20
TRAIN 1-0,TRUE,CC7,CC8,6/1/2017,13:20
TRAIN 1-0,FALSE,CC8,CC9,6/1/2017,13:20
TRAIN 1-2,TRUE,CC2,CC3,6/1/2017,13:20
TRAIN 1-2,FALSE,CC3,CC4,6/1/2017,13:20
TRAIN 1-4,TRUE,CC6,CC5,6/1/2017,13:20
TRAIN 1-4,FALSE,CC5,CC4,6/1/2017,13:20
TRAIN 1-7,TRUE,CC13,CC12,6/1/2017,13:20
TRAIN 1-7,FALSE,CC12,CC11,6/1/2017,13:20
TRAIN 1-8,TRUE,CC15,CC14,6/1/2017,13:20
TRAIN 1-9,TRUE,CC17,CC16,6/1/2017,13:20
TRAIN 1-12,TRUE,CC24,CC23,6/1/2017,13:20
TRAIN 1-12,FALSE,CC23,CC22,6/1/2017,13:20
TRAIN 0-0,TRUE,CC24,CC23,6/1/2017,13:21
TRAIN 0-0,FALSE,CC23,CC22,6/1/2017,13:21
TRAIN 0-1,TRUE,CC26,CC25,6/1/2017,13:21
TRAIN 0-3,TRUE,CC28,CC29,6/1/2017,13:21
TRAIN 0-6,TRUE,CC21,CC22,6/1/2017,13:21
TRAIN 0-6,FALSE,CC22,CC23,6/1/2017,13:21
TRAIN 0-7,TRUE,CC19,CC20,6/1/2017,13:21
TRAIN 0-11,TRUE,CC10,CC11,6/1/2017,13:21
TRAIN 0-11,FALSE,CC11,CC12,6/1/2017,13:21
TRAIN 0-12,TRUE,CC8,CC9,6/1/2017,13:21
TRAIN 1-1,TRUE,CC5,CC6,6/1/2017,13:21
TRAIN 1-3,TRUE,CC3,CC2,6/1/2017,13:21
TRAIN 1-3,FALSE,CC2,CC1,6/1/2017,13:21
TRAIN 1-5,TRUE,CC8,CC7,6/1/2017,13:21
TRAIN 1-5,FALSE,CC7,CC6,6/1/2017,13:21
TRAIN 1-6,TRUE,CC10,CC9,6/1/2017,13:21
TRAIN 1-6,FALSE,CC9,CC8,6/1/2017,13:21
TRAIN 1-8,TRUE,CC15,CC14,6/1/2017,13:21
TRAIN 1-8,FALSE,CC14,CC13,6/1/2017,13:21
TRAIN 1-9,TRUE,CC17,CC16,6/1/2017,13:21
TRAIN 1-9,FALSE,CC16,CC15,6/1/2017,13:21
TRAIN 1-10,TRUE,CC19,CC17,6/1/2017,13:21
TRAIN 1-11,TRUE,CC21,CC20,6/1/2017,13:21
TRAIN 1-11,FALSE,CC20,CC19,6/1/2017,13:21
TRAIN 0-1,TRUE,CC26,CC25,6/1/2017,13:22
TRAIN 0-1,FALSE,CC25,CC24,6/1/2017,13:22
TRAIN 0-2,TRUE,CC28,CC27,6/1/2017,13:22
TRAIN 0-2,FALSE,CC27,CC26,6/1/2017,13:22
TRAIN 0-3,TRUE,CC28,CC29,6/1/2017,13:22
TRAIN 0-3,FALSE,CC29,CC28,6/1/2017,13:22
TRAIN 0-4,TRUE,CC26,CC27,6/1/2017,13:22
TRAIN 0-4,FALSE,CC27,CC28,6/1/2017,13:22
TRAIN 0-5,TRUE,CC24,CC25,6/1/2017,13:22
TRAIN 0-5,FALSE,CC25,CC26,6/1/2017,13:22
TRAIN 0-7,TRUE,CC19,CC20,6/1/2017,13:22
TRAIN 0-7,FALSE,CC20,CC21,6/1/2017,13:22
TRAIN 0-8,TRUE,CC17,CC19,6/1/2017,13:22
TRAIN 0-9,TRUE,CC15,CC16,6/1/2017,13:22
TRAIN 0-9,FALSE,CC16,CC17,6/1/2017,13:22
TRAIN 0-10,TRUE,CC13,CC14,6/1/2017,13:22
TRAIN 0-10,FALSE,CC14,CC15,6/1/2017,13:22
TRAIN 0-12,TRUE,CC8,CC9,6/1/2017,13:22
TRAIN 0-12,FALSE,CC9,CC10,6/1/2017,13:22
TRAIN 1-0,TRUE,CC8,CC9,6/1/2017,13:22
TRAIN 1-1,TRUE,CC5,CC6,6/1/2017,13:22
TRAIN 1-1,FALSE,CC6,CC7,6/1/2017,13:22
TRAIN 1-2,TRUE,CC3,CC4,6/1/2017,13:22
TRAIN 1-2,FALSE,CC4,CC5,6/1/2017,13:22
TRAIN 1-3,FALSE,CC1,CC2,6/1/2017,13:22
TRAIN 1-4,TRUE,CC5,CC4,6/1/2017,13:22
TRAIN 1-4,FALSE,CC4,CC3,6/1/2017,13:22
TRAIN 1-5,FALSE,CC6,CC5,6/1/2017,13:22
TRAIN 1-7,TRUE,CC12,CC11,6/1/2017,13:22
TRAIN 1-7,FALSE,CC11,CC10,6/1/2017,13:22
TRAIN 1-10,TRUE,CC19,CC17,6/1/2017,13:22
TRAIN 1-12,TRUE,CC23,CC22,6/1/2017,13:22
TRAIN 1-12,FALSE,CC22,CC21,6/1/2017,13:22
TRAIN 0-0,TRUE,CC23,CC22,6/1/2017,13:23
TRAIN 0-0,FALSE,CC22,CC21,6/1/2017,13:23
TRAIN 0-6,TRUE,CC22,CC23,6/1/2017,13:23
TRAIN 0-6,FALSE,CC23,CC24,6/1/2017,13:23
TRAIN 0-8,TRUE,CC17,CC19,6/1/2017,13:23
TRAIN 0-11,TRUE,CC11,CC12,6/1/2017,13:23
TRAIN 0-11,FALSE,CC12,CC13,6/1/2017,13:23
TRAIN 1-0,TRUE,CC8,CC9,6/1/2017,13:23
TRAIN 1-0,FALSE,CC9,CC10,6/1/2017,13:23
TRAIN 1-1,FALSE,CC7,CC8,6/1/2017,13:23
TRAIN 1-3,FALSE,CC2,CC3,6/1/2017,13:23
TRAIN 1-6,TRUE,CC9,CC8,6/1/2017,13:23
TRAIN 1-8,TRUE,CC14,CC13,6/1/2017,13:23
TRAIN 1-8,FALSE,CC13,CC12,6/1/2017,13:23
TRAIN 1-9,TRUE,CC16,CC15,6/1/2017,13:23
TRAIN 1-9,FALSE,CC15,CC14,6/1/2017,13:23
TRAIN 1-10,TRUE,CC19,CC17,6/1/2017,13:23
TRAIN 1-10,FALSE,CC17,CC16,6/1/2017,13:23
TRAIN 1-11,TRUE,CC20,CC19,6/1/2017,13:23
TRAIN 0-1,TRUE,CC25,CC24,6/1/2017,13:24
TRAIN 0-1,FALSE,CC24,CC23,6/1/2017,13:24
TRAIN 0-2,TRUE,CC27,CC26,6/1/2017,13:24
TRAIN 0-2,FALSE,CC26,CC25,6/1/2017,13:24
TRAIN 0-3,TRUE,CC29,CC28,6/1/2017,13:24
TRAIN 0-4,TRUE,CC27,CC28,6/1/2017,13:24
TRAIN 0-4,FALSE,CC28,CC29,6/1/2017,13:24
TRAIN 0-5,TRUE,CC25,CC26,6/1/2017,13:24
TRAIN 0-7,TRUE,CC20,CC21,6/1/2017,13:24
TRAIN 0-7,FALSE,CC21,CC22,6/1/2017,13:24
TRAIN 0-8,TRUE,CC17,CC19,6/1/2017,13:24
TRAIN 0-8,FALSE,CC19,CC20,6/1/2017,13:24
TRAIN 0-9,TRUE,CC16,CC17,6/1/2017,13:24
TRAIN 0-10,TRUE,CC14,CC15,6/1/2017,13:24
TRAIN 0-12,TRUE,CC9,CC10,6/1/2017,13:24
TRAIN 0-12,FALSE,CC10,CC11,6/1/2017,13:24
TRAIN 1-2,TRUE,CC4,CC5,6/1/2017,13:24
TRAIN 1-2,FALSE,CC5,CC6,6/1/2017,13:24
TRAIN 1-4,TRUE,CC4,CC3,6/1/2017,13:24
TRAIN 1-4,FALSE,CC3,CC2,6/1/2017,13:24
TRAIN 1-5,TRUE,CC6,CC5,6/1/2017,13:24
TRAIN 1-6,TRUE,CC9,CC8,6/1/2017,13:24
TRAIN 1-6,FALSE,CC8,CC7,6/1/2017,13:24
TRAIN 1-7,TRUE,CC11,CC10,6/1/2017,13:24
TRAIN 1-7,FALSE,CC10,CC9,6/1/2017,13:24
TRAIN 1-11,TRUE,CC20,CC19,6/1/2017,13:24
TRAIN 1-11,FALSE,CC19,CC17,6/1/2017,13:24
TRAIN 1-12,TRUE,CC22,CC21,6/1/2017,13:24
TRAIN 1-12,FALSE,CC21,CC20,6/1/2017,13:24
TRAIN 0-0,TRUE,CC22,CC21,6/1/2017,13:25
TRAIN 0-0,FALSE,CC21,CC20,6/1/2017,13:25
TRAIN 0-3,TRUE,CC29,CC28,6/1/2017,13:25
TRAIN 0-3,FALSE,CC28,CC27,6/1/2017,13:25
TRAIN 0-5,TRUE,CC25,CC26,6/1/2017,13:25
TRAIN 0-5,FALSE,CC26,CC27,6/1/2017,13:25
TRAIN 0-6,TRUE,CC23,CC24,6/1/2017,13:25
TRAIN 0-6,FALSE,CC24,CC25,6/1/2017,13:25
TRAIN 0-9,TRUE,CC16,CC17,6/1/2017,13:25
TRAIN 0-9,FALSE,CC17,CC19,6/1/2017,13:25
TRAIN 0-10,TRUE,CC14,CC15,6/1/2017,13:25
TRAIN 0-10,FALSE,CC15,CC16,6/1/2017,13:25
TRAIN 0-11,TRUE,CC12,CC13,6/1/2017,13:25
TRAIN 0-11,FALSE,CC13,CC14,6/1/2017,13:25
TRAIN 1-0,TRUE,CC9,CC10,6/1/2017,13:25
TRAIN 1-0,FALSE,CC10,CC11,6/1/2017,13:25
TRAIN 1-1,TRUE,CC7,CC8,6/1/2017,13:25
TRAIN 1-1,FALSE,CC8,CC9,6/1/2017,13:25
TRAIN 1-3,TRUE,CC2,CC3,6/1/2017,13:25
TRAIN 1-3,FALSE,CC3,CC4,6/1/2017,13:25
TRAIN 1-5,TRUE,CC6,CC5,6/1/2017,13:25
TRAIN 1-5,FALSE,CC5,CC4,6/1/2017,13:25
TRAIN 1-8,TRUE,CC13,CC12,6/1/2017,13:25
TRAIN 1-8,FALSE,CC12,CC11,6/1/2017,13:25
TRAIN 1-9,TRUE,CC15,CC14,6/1/2017,13:25
TRAIN 1-10,TRUE,CC17,CC16,6/1/2017,13:25
TRAIN 0-1,TRUE,CC24,CC23,6/1/2017,13:26
TRAIN 0-1,FALSE,CC23,CC22,6/1/2017,13:26
TRAIN 0-2,TRUE,CC26,CC25,6/1/2017,13:26
TRAIN 0-4,TRUE,CC28,CC29,6/1/2017,13:26
TRAIN 0-7,TRUE,CC21,CC22,6/1/2017,13:26
TRAIN 0-7,FALSE,CC22,CC23,6/1/2017,13:26
TRAIN 0-8,TRUE,CC19,CC20,6/1/2017,13:26
TRAIN 0-12,TRUE,CC10,CC11,6/1/2017,13:26
TRAIN 0-12,FALSE,CC11,CC12,6/1/2017,13:26
TRAIN 1-2,TRUE,CC5,CC6,6/1/2017,13:26
TRAIN 1-4,TRUE,CC3,CC2,6/1/2017,13:26
TRAIN 1-4,FALSE,CC2,CC1,6/1/2017,13:26
TRAIN 1-6,TRUE,CC8,CC7,6/1/2017,13:26
TRAIN 1-6,FALSE,CC7,CC6,6/1/2017,13:26
TRAIN 1-7,TRUE,CC10,CC9,6/1/2017,13:26
TRAIN 1-7,FALSE,CC9,CC8,6/1/2017,13:26
TRAIN 1-9,TRUE,CC15,CC14,6/1/2017,13:26
TRAIN 1-9,FALSE,CC14,CC13,6/1/2017,13:26
TRAIN 1-10,TRUE,CC17,CC16,6/1/2017,13:26
TRAIN 1-10,FALSE,CC16,CC15,6/1/2017,13:26
TRAIN 1-11,TRUE,CC19,CC17,6/1/2017,13:26
TRAIN 1-12,TRUE,CC21,CC20,6/1/2017,13:26
TRAIN 1-12,FALSE,CC20,CC19,6/1/2017,13:26
TRAIN 0-0,TRUE,CC21,CC20,6/1/2017,13:27
TRAIN 0-0,FALSE,CC20,CC19,6/1/2017,13:27
TRAIN 0-2,TRUE,CC26,CC25,6/1/2017,13:27
TRAIN 0-2,FALSE,CC25,CC24,6/1/2017,13:27
TRAIN 0-3,TRUE,CC28,CC27,6/1/2017,13:27
TRAIN 0-3,FALSE,CC27,CC26,6/1/2017,13:27
TRAIN 0-4,TRUE,CC28,CC29,6/1/2017,13:27
TRAIN 0-4,FALSE,CC29,CC28,6/1/2017,13:27
TRAIN 0-5,TRUE,CC26,CC27,6/1/2017,13:27
TRAIN 0-5,FALSE,CC27,CC28,6/1/2017,13:27
TRAIN 0-6,TRUE,CC24,CC25,6/1/2017,13:27
TRAIN 0-6,FALSE,CC25,CC26,6/1/2017,13:27
TRAIN 0-8,TRUE,CC19,CC20,6/1/2017,13:27
TRAIN 0-8,FALSE,CC20,CC21,6/1/2017,13:27
TRAIN 0-9,TRUE,CC17,CC19,6/1/2017,13:27
TRAIN 0-10,TRUE,CC15,CC16,6/1/2017,13:27
TRAIN 0-10,FALSE,CC16,CC17,6/1/2017,13:27
TRAIN 0-11,TRUE,CC13,CC14,6/1/2017,13:27
TRAIN 0-11,FALSE,CC14,CC15,6/1/2017,13:27
TRAIN 1-0,TRUE,CC10,CC11,6/1/2017,13:27
TRAIN 1-0,FALSE,CC11,CC12,6/1/2017,13:27
TRAIN 1-1,TRUE,CC8,CC9,6/1/2017,13:27
TRAIN 1-2,TRUE,CC5,CC6,6/1/2017,13:27
TRAIN 1-2,FALSE,CC6,CC7,6/1/2017,13:27
TRAIN 1-3,TRUE,CC3,CC4,6/1/2017,13:27
TRAIN 1-3,FALSE,CC4,CC5,6/1/2017,13:27
TRAIN 1-4,FALSE,CC1,CC2,6/1/2017,13:27
TRAIN 1-5,TRUE,CC5,CC4,6/1/2017,13:27
TRAIN 1-5,FALSE,CC4,CC3,6/1/2017,13:27
TRAIN 1-6,FALSE,CC6,CC5,6/1/2017,13:27
TRAIN 1-8,TRUE,CC12,CC11,6/1/2017,13:27
TRAIN 1-8,FALSE,CC11,CC10,6/1/2017,13:27
TRAIN 1-11,TRUE,CC19,CC17,6/1/2017,13:27
TRAIN 0-1,TRUE,CC23,CC22,6/1/2017,13:28
TRAIN 0-1,FALSE,CC22,CC21,6/1/2017,13:28
TRAIN 0-7,TRUE,CC22,CC23,6/1/2017,13:28
TRAIN 0-7,FALSE,CC23,CC24,6/1/2017,13:28
TRAIN 0-9,TRUE,CC17,CC19,6/1/2017,13:28
TRAIN 0-12,TRUE,CC11,CC12,6/1/2017,13:28
TRAIN 0-12,FALSE,CC12,CC13,6/1/2017,13:28
TRAIN 1-1,TRUE,CC8,CC9,6/1/2017,13:28
TRAIN 1-1,FALSE,CC9,CC10,6/1/2017,13:28
TRAIN 1-2,FALSE,CC7,CC8,6/1/2017,13:28
TRAIN 1-4,FALSE,CC2,CC3,6/1/2017,13:28
TRAIN 1-7,TRUE,CC9,CC8,6/1/2017,13:28
TRAIN 1-9,TRUE,CC14,CC13,6/1/2017,13:28
TRAIN 1-9,FALSE,CC13,CC12,6/1/2017,13:28
TRAIN 1-10,TRUE,CC16,CC15,6/1/2017,13:28
TRAIN 1-10,FALSE,CC15,CC14,6/1/2017,13:28
TRAIN 1-11,TRUE,CC19,CC17,6/1/2017,13:28
TRAIN 1-11,FALSE,CC17,CC16,6/1/2017,13:28
TRAIN 1-12,TRUE,CC20,CC19,6/1/2017,13:28
TRAIN 0-0,TRUE,CC20,CC19,6/1/2017,13:29
TRAIN 0-2,TRUE,CC25,CC24,6/1/2017,13:29
TRAIN 0-2,FALSE,CC24,CC23,6/1/2017,13:29
TRAIN 0-3,TRUE,CC27,CC26,6/1/2017,13:29
TRAIN 0-3,FALSE,CC26,CC25,6/1/2017,13:29
TRAIN 0-4,TRUE,CC29,CC28,6/1/2017,13:29
TRAIN 0-5,TRUE,CC27,CC28,6/1/2017,13:29
TRAIN 0-5,FALSE,CC28,CC29,6/1/2017,13:29
TRAIN 0-6,TRUE,CC25,CC26,6/1/2017,13:29
TRAIN 0-8,TRUE,CC20,CC21,6/1/2017,13:29
TRAIN 0-8,FALSE,CC21,CC22,6/1/2017,13:29
TRAIN 0-9,TRUE,CC17,CC19,6/1/2017,13:29
TRAIN 0-9,FALSE,CC19,CC20,6/1/2017,13:29
TRAIN 0-10,TRUE,CC16,CC17,6/1/2017,13:29
TRAIN 0-11,TRUE,CC14,CC15,6/1/2017,13:29
TRAIN 1-0,TRUE,CC11,CC12,6/1/2017,13:29
TRAIN 1-0,FALSE,CC12,CC13,6/1/2017,13:29
TRAIN 1-3,TRUE,CC4,CC5,6/1/2017,13:29
TRAIN 1-3,FALSE,CC5,CC6,6/1/2017,13:29
TRAIN 1-5,TRUE,CC4,CC3,6/1/2017,13:29
TRAIN 1-5,FALSE,CC3,CC2,6/1/2017,13:29
TRAIN 1-6,TRUE,CC6,CC5,6/1/2017,13:29
TRAIN 1-7,TRUE,CC9,CC8,6/1/2017,13:29
TRAIN 1-7,FALSE,CC8,CC7,6/1/2017,13:29
TRAIN 1-8,TRUE,CC11,CC10,6/1/2017,13:29
TRAIN 1-8,FALSE,CC10,CC9,6/1/2017,13:29
TRAIN 1-12,TRUE,CC20,CC19,6/1/2017,13:29
TRAIN 1-12,FALSE,CC19,CC17,6/1/2017,13:29
TRAIN 0-0,TRUE,CC20,CC19,6/1/2017,13:30
TRAIN 0-0,FALSE,CC19,CC17,6/1/2017,13:30
TRAIN 0-1,TRUE,CC22,CC21,6/1/2017,13:30
TRAIN 0-1,FALSE,CC21,CC20,6/1/2017,13:30
TRAIN 0-4,TRUE,CC29,CC28,6/1/2017,13:30
TRAIN 0-4,FALSE,CC28,CC27,6/1/2017,13:30
TRAIN 0-6,TRUE,CC25,CC26,6/1/2017,13:30
TRAIN 0-6,FALSE,CC26,CC27,6/1/2017,13:30
TRAIN 0-7,TRUE,CC23,CC24,6/1/2017,13:30
TRAIN 0-7,FALSE,CC24,CC25,6/1/2017,13:30
TRAIN 0-10,TRUE,CC16,CC17,6/1/2017,13:30
TRAIN 0-10,FALSE,CC17,CC19,6/1/2017,13:30
TRAIN 0-11,TRUE,CC14,CC15,6/1/2017,13:30
TRAIN 0-11,FALSE,CC15,CC16,6/1/2017,13:30
TRAIN 0-12,TRUE,CC12,CC13,6/1/2017,13:30
TRAIN 0-12,FALSE,CC13,CC14,6/1/2017,13:30
TRAIN 1-1,TRUE,CC9,CC10,6/1/2017,13:30
TRAIN 1-1,FALSE,CC10,CC11,6/1/2017,13:30
TRAIN 1-2,TRUE,CC7,CC8,6/1/2017,13:30
TRAIN 1-2,FALSE,CC8,CC9,6/1/2017,13:30
TRAIN 1-4,TRUE,CC2,CC3,6/1/2017,13:30
TRAIN 1-4,FALSE,CC3,CC4,6/1/2017,13:30
TRAIN 1-6,TRUE,CC6,CC5,6/1/2017,13:30
TRAIN 1-6,FALSE,CC5,CC4,6/1/2017,13:30
TRAIN 1-9,TRUE,CC13,CC12,6/1/2017,13:30
TRAIN 1-9,FALSE,CC12,CC11,6/1/2017,13:30
TRAIN 1-10,TRUE,CC15,CC14,6/1/2017,13:30
TRAIN 1-11,TRUE,CC17,CC16,6/1/2017,13:30
TRAIN 0-2,TRUE,CC24,CC23,6/1/2017,13:31
TRAIN 0-2,FALSE,CC23,CC22,6/1/2017,13:31
TRAIN 0-3,TRUE,CC26,CC25,6/1/2017,13:31
TRAIN 0-5,TRUE,CC28,CC29,6/1/2017,13:31
TRAIN 0-8,TRUE,CC21,CC22,6/1/2017,13:31
TRAIN 0-8,FALSE,CC22,CC23,6/1/2017,13:31
TRAIN 0-9,TRUE,CC19,CC20,6/1/2017,13:31
TRAIN 1-0,TRUE,CC12,CC13,6/1/2017,13:31
TRAIN 1-0,FALSE,CC13,CC14,6/1/2017,13:31
TRAIN 1-3,TRUE,CC5,CC6,6/1/2017,13:31
TRAIN 1-5,TRUE,CC3,CC2,6/1/2017,13:31
TRAIN 1-5,FALSE,CC2,CC1,6/1/2017,13:31
TRAIN 1-7,TRUE,CC8,CC7,6/1/2017,13:31
TRAIN 1-7,FALSE,CC7,CC6,6/1/2017,13:31
TRAIN 1-8,TRUE,CC10,CC9,6/1/2017,13:31
TRAIN 1-8,FALSE,CC9,CC8,6/1/2017,13:31
TRAIN 1-10,TRUE,CC15,CC14,6/1/2017,13:31
TRAIN 1-10,FALSE,CC14,CC13,6/1/2017,13:31
TRAIN 1-11,TRUE,CC17,CC16,6/1/2017,13:31
TRAIN 1-11,FALSE,CC16,CC15,6/1/2017,13:31
TRAIN 1-12,TRUE,CC19,CC17,6/1/2017,13:31
TRAIN 0-0,TRUE,CC19,CC17,6/1/2017,13:32
TRAIN 0-1,TRUE,CC21,CC20,6/1/2017,13:32
TRAIN 0-1,FALSE,CC20,CC19,6/1/2017,13:32
TRAIN 0-3,TRUE,CC26,CC25,6/1/2017,13:32
TRAIN 0-3,FALSE,CC25,CC24,6/1/2017,13:32
TRAIN 0-4,TRUE,CC28,CC27,6/1/2017,13:32
TRAIN 0-4,FALSE,CC27,CC26,6/1/2017,13:32
TRAIN 0-5,TRUE,CC28,CC29,6/1/2017,13:32
TRAIN 0-5,FALSE,CC29,CC28,6/1/2017,13:32
TRAIN 0-6,TRUE,CC26,CC27,6/1/2017,13:32
TRAIN 0-6,FALSE,CC27,CC28,6/1/2017,13:32
TRAIN 0-7,TRUE,CC24,CC25,6/1/2017,13:32
TRAIN 0-7,FALSE,CC25,CC26,6/1/2017,13:32
TRAIN 0-9,TRUE,CC19,CC20,6/1/2017,13:32
TRAIN 0-9,FALSE,CC20,CC21,6/1/2017,13:32
TRAIN 0-10,TRUE,CC17,CC19,6/1/2017,13:32
TRAIN 0-11,TRUE,CC15,CC16,6/1/2017,13:32
TRAIN 0-11,FALSE,CC16,CC17,6/1/2017,13:32
TRAIN 0-12,TRUE,CC13,CC14,6/1/2017,13:32
TRAIN 0-12,FALSE,CC14,CC15,6/1/2017,13:32
TRAIN 1-1,TRUE,CC10,CC11,6/1/2017,13:32
TRAIN 1-1,FALSE,CC11,CC12,6/1/2017,13:32
TRAIN 1-2,TRUE,CC8,CC9,6/1/2017,13:32
TRAIN 1-3,TRUE,CC5,CC6,6/1/2017,13:32
TRAIN 1-3,FALSE,CC6,CC7,6/1/2017,13:32
TRAIN 1-4,TRUE,CC3,CC4,6/1/2017,13:32
TRAIN 1-4,FALSE,CC4,CC5,6/1/2017,13:32
TRAIN 1-5,FALSE,CC1,CC2,6/1/2017,13:32
TRAIN 1-6,TRUE,CC5,CC4,6/1/2017,13:32
TRAIN 1-6,FALSE,CC4,CC3,6/1/2017,13:32
TRAIN 1-7,FALSE,CC6,CC5,6/1/2017,13:32
TRAIN 1-9,TRUE,CC12,CC11,6/1/2017,13:32
TRAIN 1-9,FALSE,CC11,CC10,6/1/2017,13:32
TRAIN 1-12,TRUE,CC19,CC17,6/1/2017,13:32
TRAIN 0-0,TRUE,CC19,CC17,6/1/2017,13:33
TRAIN 0-2,TRUE,CC23,CC22,6/1/2017,13:33
TRAIN 0-2,FALSE,CC22,CC21,6/1/2017,13:33
TRAIN 0-8,TRUE,CC22,CC23,6/1/2017,13:33
TRAIN 0-8,FALSE,CC23,CC24,6/1/2017,13:33
TRAIN 0-10,TRUE,CC17,CC19,6/1/2017,13:33
TRAIN 1-0,TRUE,CC13,CC14,6/1/2017,13:33
TRAIN 1-0,FALSE,CC14,CC15,6/1/2017,13:33
TRAIN 1-2,TRUE,CC8,CC9,6/1/2017,13:33
TRAIN 1-2,FALSE,CC9,CC10,6/1/2017,13:33
TRAIN 1-3,FALSE,CC7,CC8,6/1/2017,13:33
TRAIN 1-5,FALSE,CC2,CC3,6/1/2017,13:33
TRAIN 1-8,TRUE,CC9,CC8,6/1/2017,13:33
TRAIN 1-10,TRUE,CC14,CC13,6/1/2017,13:33
TRAIN 1-10,FALSE,CC13,CC12,6/1/2017,13:33
TRAIN 1-11,TRUE,CC16,CC15,6/1/2017,13:33
TRAIN 1-11,FALSE,CC15,CC14,6/1/2017,13:33
TRAIN 1-12,TRUE,CC19,CC17,6/1/2017,13:33
TRAIN 1-12,FALSE,CC17,CC16,6/1/2017,13:33
TRAIN 0-0,TRUE,CC19,CC17,6/1/2017,13:34
TRAIN 0-0,FALSE,CC17,CC16,6/1/2017,13:34
TRAIN 0-1,TRUE,CC20,CC19,6/1/2017,13:34
TRAIN 0-3,TRUE,CC25,CC24,6/1/2017,13:34
TRAIN 0-3,FALSE,CC24,CC23,6/1/2017,13:34
TRAIN 0-4,TRUE,CC27,CC26,6/1/2017,13:34
TRAIN 0-4,FALSE,CC26,CC25,6/1/2017,13:34
TRAIN 0-5,TRUE,CC29,CC28,6/1/2017,13:34
TRAIN 0-6,TRUE,CC27,CC28,6/1/2017,13:34
TRAIN 0-6,FALSE,CC28,CC29,6/1/2017,13:34
TRAIN 0-7,TRUE,CC25,CC26,6/1/2017,13:34
TRAIN 0-9,TRUE,CC20,CC21,6/1/2017,13:34
TRAIN 0-9,FALSE,CC21,CC22,6/1/2017,13:34
TRAIN 0-10,TRUE,CC17,CC19,6/1/2017,13:34
TRAIN 0-10,FALSE,CC19,CC20,6/1/2017,13:34
TRAIN 0-11,TRUE,CC16,CC17,6/1/2017,13:34
TRAIN 0-12,TRUE,CC14,CC15,6/1/2017,13:34
TRAIN 1-1,TRUE,CC11,CC12,6/1/2017,13:34
TRAIN 1-1,FALSE,CC12,CC13,6/1/2017,13:34
TRAIN 1-4,TRUE,CC4,CC5,6/1/2017,13:34
TRAIN 1-4,FALSE,CC5,CC6,6/1/2017,13:34
TRAIN 1-6,TRUE,CC4,CC3,6/1/2017,13:34
TRAIN 1-6,FALSE,CC3,CC2,6/1/2017,13:34
TRAIN 1-7,TRUE,CC6,CC5,6/1/2017,13:34
TRAIN 1-8,TRUE,CC9,CC8,6/1/2017,13:34
TRAIN 1-8,FALSE,CC8,CC7,6/1/2017,13:34
TRAIN 1-9,TRUE,CC11,CC10,6/1/2017,13:34
TRAIN 1-9,FALSE,CC10,CC9,6/1/2017,13:34
TRAIN 0-1,TRUE,CC20,CC19,6/1/2017,13:35
TRAIN 0-1,FALSE,CC19,CC17,6/1/2017,13:35
TRAIN 0-2,TRUE,CC22,CC21,6/1/2017,13:35
TRAIN 0-2,FALSE,CC21,CC20,6/1/2017,13:35
TRAIN 0-5,TRUE,CC29,CC28,6/1/2017,13:35
TRAIN 0-5,FALSE,CC28,CC27,6/1/2017,13:35
TRAIN 0-7,TRUE,CC25,CC26,6/1/2017,13:35
TRAIN 0-7,FALSE,CC26,CC27,6/1/2017,13:35
TRAIN 0-8,TRUE,CC23,CC24,6/1/2017,13:35
TRAIN 0-8,FALSE,CC24,CC25,6/1/2017,13:35
TRAIN 0-11,TRUE,CC16,CC17,6/1/2017,13:35
TRAIN 0-11,FALSE,CC17,CC19,6/1/2017,13:35
TRAIN 0-12,TRUE,CC14,CC15,6/1/2017,13:35
TRAIN 0-12,FALSE,CC15,CC16,6/1/2017,13:35
